,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
1562,University at Buffalo,Buffalo,NY,21607.0,Pub,Mod,0.87,0.604,29163.0,46833.0,0.45,0.28,26062.0,Coed,0.004,0.094,0.17600000000000002,0.086,0.15
1563,University of Advancing Technology,Tempe,AZ,1013.0,Proft,Not Reported,,,,,,0.04,,Not Reported,0.006999999999999999,0.068,0.03,0.069,0.016
1564,University of Akron,Akron,OH,16871.0,Pub,Mod,0.73,0.162,26086.0,34617.0,0.56,0.84,32033.0,Coed,0.001,0.126,0.027999999999999997,0.027999999999999997,0.022000000000000002
1565,University of Alabama,Tuscaloosa,AL,33305.0,Pub,Mod,0.871,0.44,27216.0,46686.0,0.61,0.59,35005.0,Coed,0.003,0.102,0.013000000000000001,0.048,0.016
1566,University of Alabama at Birmingham,Birmingham,AL,13134.0,Pub,Mod,0.8440000000000001,0.301,28375.0,43165.0,0.62,0.77,31129.0,Coed,0.003,0.264,0.06,0.034,0.02
1567,University of Alabama in Huntsville,Huntsville,AL,6507.0,Pub,Mod,0.826,0.153,27552.0,39948.0,0.82,0.51,27929.0,Coed,0.013000000000000001,0.11699999999999999,0.043,0.042,0.032
1568,University of Alaska Anchorage,Anchorage,AK,16463.0,Pub,Non,0.716,,26580.0,42750.0,0.69,0.09,27188.0,Coed,0.066,0.036000000000000004,0.08800000000000001,0.071,0.018000000000000002
1569,University of Alaska Fairbanks,Fairbanks,AK,6718.0,Pub,Min,0.77,0.204,24159.0,41139.0,,,22155.0,Coed,0.142,0.027999999999999997,0.025,0.073,0.011000000000000001
1570,University of Alaska Southeast,Juneau,AK,3073.0,Pub,Non,0.61,0.08800000000000001,21532.0,37380.0,0.59,0.17,25090.0,Coed,,,,,
1571,University of Antelope Valley,Lancaster,CA,,Priv,Not Reported,,,,,,,,Coed,,,,,
1572,University of Arizona,Tucson,AZ,35123.0,Pub,Mod,0.833,0.45,28601.0,49822.0,0.68,0.39,23956.0,Coed,0.013999999999999999,0.042,0.06,0.28800000000000003,0.08
1573,University of Arkansas,Fayetteville,AR,23386.0,Pub,Mod,0.838,0.47100000000000003,26144.0,42632.0,0.55,0.2,25778.0,Coed,0.009000000000000001,0.042,0.027000000000000003,0.092,0.027999999999999997
1574,University of Arkansas at Fort Smith,Fort Smith,AR,6823.0,Pub,Min,0.66,0.129,21318.0,30159.0,0.66,0.32,7339.0,Coed,0.027999999999999997,0.047,0.047,0.09,0.015
1575,University of Arkansas at Little Rock,Little Rock,AR,9384.0,Pub,Min,0.71,0.081,15330.0,27331.0,,0.49,,Coed,0.003,0.278,0.023,0.07200000000000001,0.027999999999999997
1576,University of Arkansas at Monticello,Monticello,AR,3802.0,Pub,Non,0.4,0.107,,,,,,Coed,0.004,0.332,0.003,0.025,0.004
1577,University of Arkansas at Pine Bluff,Pine Bluff,AR,2545.0,Pub,Mod,0.705,0.07,19412.0,25742.0,0.65,0.19,,Coed,0.002,0.9329999999999999,0.004,0.013000000000000001,0.01
1578,University of Arkansas for Medical Sciences,Little Rock,AR,674.0,Pub,Not Reported,,,15707.0,23483.0,,,7000.0,Coed,0.003,0.124,0.03,0.052000000000000005,0.006
1579,University of Baltimore,Baltimore,MD,3526.0,Pub,Min,0.78,,,,,,,Coed,0.004,0.42100000000000004,0.045,0.03,0.011000000000000001
1580,University of Bridgeport,Bridgeport,CT,3129.0,Priv,Mod,0.71,0.319,,,0.63,1.0,21200.0,Coed,0.01,0.39,0.046,0.251,0.131
1581,"University of California, Berkeley",Berkeley,CA,30574.0,Pub,Most,0.97,0.758,37905.0,67659.0,0.83,0.08,18225.0,Coed,0.002,0.02,0.395,0.17600000000000002,0.12300000000000001
1582,"University of California, Davis",Davis,CA,30810.0,Pub,Very,0.9209999999999999,0.608,35752.0,64744.0,0.83,0.05,18575.0,Coed,0.002,0.026000000000000002,0.33299999999999996,0.26899999999999996,0.171
1583,"University of California, Irvine",Irvine,CA,29736.0,Pub,Very,0.93,0.677,33469.0,63223.0,0.83,0.03,19039.0,Coed,0.001,0.025,0.435,0.314,0.17
1584,"University of California, Los Angeles",Los Angeles,CA,31577.0,Pub,Very,0.97,0.767,32259.0,62013.0,0.81,0.04,22390.0,Coed,0.002,0.039,0.319,0.25,0.11599999999999999
1585,"University of California, Merced",Merced,CA,7881.0,Pub,Mod,0.86,0.37799999999999995,36020.0,65012.0,,,19551.0,Coed,0.001,0.049,0.21600000000000003,0.59,0.073
1586,"University of California, Riverside",Riverside,CA,20581.0,Pub,Very,0.892,0.5479999999999999,36676.0,66430.0,0.86,0.05,21126.0,Coed,0.001,0.035,0.35100000000000003,0.43,0.034
1587,"University of California, San Diego",La Jolla,CA,28587.0,Pub,Very,0.94,0.5539999999999999,33606.0,62598.0,0.85,0.03,21061.0,Coed,0.005,0.031,0.469,0.222,0.195
1588,"University of California, Santa Barbara",Santa Barbara,CA,22186.0,Pub,Very,0.92,0.701,36685.0,65677.0,0.81,0.02,20004.0,Coed,,,,,
1589,"University of California, Santa Cruz",Santa Cruz,CA,17792.0,Pub,Very,0.878,0.491,37186.0,66178.0,0.83,0.14,22092.0,Coed,0.001,0.021,0.244,0.299,0.078
1590,University of Central Arkansas,Conway,AR,9425.0,Pub,Mod,0.741,0.22899999999999998,23903.0,30713.0,,,,Coed,0.005,0.171,0.022000000000000002,0.057999999999999996,0.05
1591,University of Central Florida,Orlando,FL,58913.0,Pub,Mod,0.904,0.436,22118.0,38217.0,0.64,0.53,22722.0,Coed,0.002,0.114,0.066,0.28300000000000003,0.023
1592,University of Central Missouri,Warrensburg,MO,9801.0,Pub,Mod,0.716,0.24600000000000002,20405.0,27533.0,0.64,0.9,27481.0,Coed,0.003,0.099,0.013000000000000001,0.046,0.025
1593,University of Central Oklahoma,Edmond,OK,14337.0,Pub,Min,0.64,0.141,15537.0,26424.0,0.62,0.32,26939.0,Coed,0.040999999999999995,0.09699999999999999,0.04,0.10800000000000001,0.055
1594,University of Charleston,Charleston,WV,1831.0,Priv,Mod,0.61,,44480.0,44480.0,,,,Coed,0.011000000000000001,0.091,0.017,0.025,0.07400000000000001
1595,University of Chicago,Chicago,IL,6552.0,Priv,Most,0.99,0.89,78555.0,78555.0,1.0,0.08,19817.0,Coed,0.001,0.06,0.22399999999999998,0.159,0.14
1596,University of Cincinnati,Cincinnati,OH,26608.0,Pub,Mod,0.861,0.34,27956.0,43290.0,0.44,0.49,25877.0,Coed,0.001,0.077,0.040999999999999995,0.033,0.045
1597,University of Colorado Boulder,Boulder,CO,29091.0,Pub,Mod,0.88,0.452,31266.0,57084.0,0.8,0.38,23207.0,Coed,0.002,0.018000000000000002,0.061,0.127,0.07200000000000001
1598,University of Colorado Colorado Springs,Colorado Springs,CO,10808.0,Pub,Mod,0.66,0.228,27861.0,42981.0,0.45,0.54,25205.0,Coed,0.002,0.039,0.035,0.183,0.009000000000000001
1599,University of Colorado Denver,Denver,CO,16443.0,Pub,Mod,0.72,0.218,31269.0,51879.0,0.48,0.11,20975.0,Coed,0.004,0.057999999999999996,0.11199999999999999,0.256,0.077
1600,University of Connecticut,Storrs,CT,18395.0,Pub,Mod,0.93,0.6709999999999999,34284.0,56952.0,0.6,0.38,,Coed,0.001,0.053,0.10300000000000001,0.08900000000000001,0.042
1601,University of Dallas,Irving,TX,1471.0,Priv,Mod,0.795,0.61,59600.0,59600.0,0.83,0.58,35993.0,Coed,0.004,0.023,0.07,0.244,0.032
1602,University of Dayton,Dayton,OH,8617.0,Priv,Mod,0.904,0.597,61900.0,61900.0,0.82,0.37,37533.0,Coed,0.001,0.028999999999999998,0.015,0.067,0.054000000000000006
1603,University of Delaware,Newark,DE,18946.0,Pub,Mod,0.9129999999999999,0.726,29342.0,49972.0,,,34144.0,Coed,0.001,0.055,0.054000000000000006,0.083,0.048
1604,University of Denver,Denver,CO,5765.0,Priv,Mod,0.871,0.653,70092.0,70092.0,0.88,0.48,31526.0,Coed,0.002,0.022000000000000002,0.046,0.11800000000000001,0.075
1605,University of Detroit Mercy,Detroit,MI,2880.0,Priv,Mod,0.8340000000000001,0.528,42510.0,42510.0,0.79,0.33,44180.0,Coed,0.005,0.14,0.068,0.065,0.083
1606,University of Dubuque,Dubuque,IA,1965.0,Priv,Mod,0.58,0.349,43890.0,43890.0,0.67,0.22,26346.0,Coed,0.002,0.162,0.022000000000000002,0.095,0.059000000000000004
1607,University of Evansville,Evansville,IN,2342.0,Priv,Mod,0.8440000000000001,0.624,52190.0,52190.0,0.87,0.37,35837.0,Coed,0.001,0.035,0.025,0.035,0.136
1608,University of Findlay,Findlay,OH,3614.0,Priv,Mod,0.802,0.486,47285.0,47285.0,0.8,1.0,37424.0,Coed,0.003,0.035,0.017,0.033,0.045
1609,University of Florida,Gainesville,FL,35491.0,Pub,Very,,0.684,21211.0,42428.0,0.99,0.5,21800.0,Coed,0.002,0.065,0.091,0.226,0.026000000000000002
1610,University of Georgia,Athens,GA,29611.0,Pub,Mod,0.953,0.662,27450.0,46490.0,0.79,0.14,22872.0,Coed,0.001,0.078,0.106,0.064,0.015
1611,University of Great Falls,Great Falls,MT,877.0,Priv,Non,0.52,,36770.0,36770.0,0.69,0.23,26723.0,Coed,0.011000000000000001,0.036000000000000004,0.038,0.027999999999999997,
1612,University of Hartford,West Hartford,CT,5069.0,Priv,Mod,0.73,0.461,59249.0,59249.0,0.7,0.24,,Coed,0.003,0.16,0.039,0.139,0.057999999999999996
1613,University of Hawaii - West Oahu,Kapolei,HI,2692.0,Pub,Mod,0.67,0.098,,,,0.29,17079.0,Coed,0.005,0.017,0.687,0.013000000000000001,0.004
1614,University of Hawaii at Hilo,Hilo,HI,3362.0,Pub,Mod,0.6609999999999999,0.114,,,0.78,0.13,23515.0,Coed,0.006,0.01,0.293,0.133,0.047
1615,University of Hawaii at Manoa,Honolulu,HI,12968.0,Pub,Mod,0.7909999999999999,0.322,28855.0,50887.0,0.72,0.43,24593.0,Coed,0.004,0.018000000000000002,0.589,0.021,0.03
1616,University of Houston,Houston,TX,38348.0,Pub,Mod,0.85,0.29600000000000004,26034.0,41694.0,0.62,0.11,24018.0,Coed,0.001,0.10300000000000001,0.233,0.369,0.04
1617,University of Houston - Clear Lake,Houston,TX,6212.0,Pub,Min,0.7390000000000001,,22526.0,39322.0,0.64,0.39,,Coed,0.003,0.079,0.066,0.413,0.012
1618,University of Houston - Downtown,Houston,TX,12680.0,Pub,Non,0.7140000000000001,0.039,,,0.46,0.19,26811.0,Coed,0.003,0.20199999999999999,0.094,0.525,0.055999999999999994
1619,University of Houston - Victoria,Victoria,TX,3012.0,Pub,Min,0.55,,,,0.76,0.75,6382.0,Coed,0.002,0.16399999999999998,0.08,0.34700000000000003,0.016
1620,University of Idaho,Moscow,ID,9568.0,Pub,Mod,0.8079999999999999,0.342,21820.0,41056.0,0.8,0.82,24764.0,Coed,0.009000000000000001,0.011000000000000001,0.019,0.109,0.043
1621,University of Illinois at Chicago,Chicago,IL,19447.0,Pub,Mod,0.8,0.299,27753.0,41445.0,0.59,0.05,27668.0,Coed,0.001,0.083,0.226,0.342,0.04
1622,University of Illinois at Springfield,Springfield,IL,2814.0,Pub,Mod,0.77,0.349,27373.0,36898.0,0.81,0.35,22248.0,Coed,0.002,0.15,0.033,0.09300000000000001,0.033
1623,University of Illinois at Urbana-Champaign,Champaign,IL,32695.0,Pub,Very,0.93,0.684,31922.0,49064.0,0.68,0.19,25550.0,Coed,0.001,0.064,0.18,0.096,0.154
1624,University of Indianapolis,Indianapolis,IN,4346.0,Priv,Mod,0.767,0.41100000000000003,44430.0,44430.0,0.7,0.88,36666.0,Coed,0.002,0.102,0.019,0.057,0.079
1625,University of Iowa,Iowa City,IA,22354.0,Pub,Mod,0.89,0.48200000000000004,20664.0,42630.0,0.64,0.44,28691.0,Coed,0.002,0.033,0.036000000000000004,0.073,0.11
1626,University of Kansas,Lawrence,KS,19338.0,Pub,Mod,0.83,0.42100000000000004,25862.0,42730.0,0.79,0.34,28112.0,Coed,0.004,0.045,0.051,0.085,0.057
1627,University of Kentucky,Lexington,KY,22136.0,Pub,Mod,0.845,0.442,30928.0,49248.0,0.56,0.83,32437.0,Coed,0.002,0.077,0.028999999999999998,0.05,0.023
1628,University of La Verne,La Verne,CA,2798.0,Priv,Mod,0.83,0.541,64000.0,64000.0,0.66,0.97,33384.0,Coed,0.002,0.052000000000000005,0.063,0.608,0.068
1629,University of Louisiana at Lafayette,Lafayette,LA,15870.0,Pub,Mod,0.76,0.146,28720.0,42448.0,0.72,0.74,,Coed,0.004,0.22,0.023,0.038,0.021
1630,University of Louisiana at Monroe,Monroe,LA,7948.0,Pub,Mod,,0.203,16602.0,28702.0,0.74,0.91,,Coed,0.004,0.23800000000000002,0.02,0.02,0.034
1631,University of Louisville,Louisville,KY,15642.0,Pub,Mod,0.8029999999999999,0.321,28898.0,44924.0,0.64,0.28,24631.0,Coed,0.001,0.11699999999999999,0.040999999999999995,0.054000000000000006,0.013000000000000001
1632,University of Maine,Orono,ME,9365.0,Pub,Mod,0.78,0.401,25604.0,45914.0,0.68,0.4,33890.0,Coed,0.008,0.02,0.015,0.042,0.019
1633,University of Maine at Augusta,Augusta,ME,4683.0,Pub,Non,0.56,0.052000000000000005,,,0.53,0.05,30457.0,Coed,0.017,0.012,0.006,0.017,0.004
1634,University of Maine at Farmington,Farmington,ME,1736.0,Pub,Mod,0.71,0.379,23132.0,33302.0,0.86,0.15,31529.0,Coed,0.006,0.025,0.009000000000000001,0.027999999999999997,0.004
1635,University of Maine at Fort Kent,Fort Kent,ME,1760.0,Pub,Min,0.61,0.20800000000000002,18735.0,22935.0,0.74,0.07,24096.0,Coed,0.009000000000000001,0.034,0.009000000000000001,0.033,0.07200000000000001
1636,University of Maine at Machias,Machias,ME,675.0,Pub,Mod,0.55,0.14,20516.0,27596.0,0.8,0.01,25702.0,Coed,0.036000000000000004,0.025,0.008,0.042,0.004
1637,University of Maine at Presque Isle,Presque Isle,ME,1554.0,Pub,Min,0.62,0.21899999999999997,20220.0,24510.0,0.86,0.11,20248.0,Coed,0.018000000000000002,0.026000000000000002,0.009000000000000001,0.02,0.021
1638,University of Management and Technology,Arlington,VA,1029.0,Proft,Not Reported,,,,,1.0,,15415.0,Coed,,,,,
1639,University of Mary,Bismarck,ND,2049.0,Priv,Min,0.75,0.413,,,,,,Coed,0.017,0.019,0.008,0.038,0.012
1640,University of Mary Hardin-Baylor,Belton,TX,3397.0,Priv,Mod,0.73,0.311,39666.0,39666.0,0.61,0.16,38369.0,Coed,0.008,0.141,0.018000000000000002,0.218,0.009000000000000001
1641,University of Mary Washington,Fredericksburg,VA,4398.0,Pub,Very,0.84,0.599,31634.0,48058.0,0.43,0.82,32820.0,Coed,0.003,0.076,0.038,0.09,0.01
1642,University of Maryland,College Park,MD,30762.0,Pub,Mod,0.9520000000000001,0.669,28630.0,56697.0,0.66,0.36,28511.0,Coed,0.001,0.122,0.184,0.10099999999999999,0.047
1643,University of Maryland Baltimore County,Baltimore,MD,11260.0,Pub,Mod,0.87,0.392,28487.0,44121.0,0.63,0.53,26862.0,Coed,0.002,0.19,0.23,0.081,0.040999999999999995
1644,University of Maryland Eastern Shore,Princess Anne,MD,2603.0,Pub,Mod,0.625,0.20600000000000002,25797.0,36207.0,0.47,0.23,9861.0,Coed,0.002,0.7290000000000001,0.018000000000000002,0.042,0.028999999999999998
1645,University of Maryland University College,Adelphi,MD,47253.0,Pub,Non,,,,,0.28,0.12,,Coed,0.005,0.272,0.054000000000000006,0.138,0.012
1646,University of Massachusetts Amherst,Amherst,MA,23515.0,Pub,Mod,0.907,0.7070000000000001,32872.0,52193.0,0.82,0.33,31897.0,Coed,0.001,0.049,0.11,0.07400000000000001,0.07200000000000001
1647,University of Massachusetts Boston,Boston,MA,12714.0,Pub,Mod,0.76,0.252,34237.0,54699.0,0.86,0.12,27109.0,Coed,0.001,0.192,0.153,0.185,0.107
1648,University of Massachusetts Dartmouth,North Dartmouth,MA,6841.0,Pub,Mod,0.71,0.37200000000000005,31294.0,47039.0,0.82,0.17,29000.0,Coed,0.002,0.16699999999999998,0.04,0.107,0.022000000000000002
1649,University of Massachusetts Lowell,Lowell,MA,14005.0,Pub,Mod,0.85,0.379,30550.0,48197.0,0.89,0.24,32744.0,Coed,0.001,0.065,0.11900000000000001,0.11800000000000001,0.04
1650,University of Memphis,Memphis,TN,17233.0,Pub,Mod,0.7609999999999999,0.226,21687.0,28539.0,0.74,0.84,26961.0,Coed,0.002,0.37200000000000005,0.038,0.057,0.017
1651,University of Miami,Coral Gables,FL,10832.0,Priv,Very,0.91,0.7240000000000001,70906.0,70906.0,0.95,0.52,22000.0,Coed,0.001,0.096,0.064,0.265,0.146
1652,University of Michigan,Ann Arbor,MI,30318.0,Pub,Very,0.97,0.79,31056.0,66698.0,0.91,0.41,27224.0,Coed,0.001,0.046,0.158,0.068,0.07
1653,University of Michigan - Dearborn,Dearborn,MI,7185.0,Pub,Mod,0.78,0.215,,,0.79,0.61,25909.0,Coed,0.003,0.086,0.086,0.064,0.02
1654,University of Michigan - Flint,Flint,MI,6434.0,Pub,Mod,0.77,0.145,24538.0,35824.0,0.71,0.65,29386.0,Coed,0.006999999999999999,0.13699999999999998,0.017,0.047,0.04
1655,"University of Minnesota, Crookston",Crookston,MN,2823.0,Pub,Min,0.65,0.316,24242.0,24242.0,0.83,0.24,28291.0,Coed,0.004,0.069,0.026000000000000002,0.038,0.051
1656,"University of Minnesota, Duluth",Duluth,MN,9977.0,Pub,Mod,0.787,0.35700000000000004,25575.0,30775.0,0.76,0.34,29910.0,Coed,0.005,0.021,0.037000000000000005,0.028999999999999998,0.016
1657,"University of Minnesota, Morris",Morris,MN,1554.0,Pub,Mod,0.77,0.521,24860.0,26914.0,0.77,0.23,25732.0,Coed,0.085,0.021,0.031,0.055,0.10800000000000001
1658,"University of Minnesota, Rochester",Rochester,MN,,Pub,Mod,,,,,,,,Coed,,,,,
1659,"University of Minnesota, Twin Cities",Minneapolis,MN,34633.0,Pub,Mod,0.93,0.655,29229.0,47527.0,0.76,0.19,26262.0,Coed,0.003,0.055,0.11,0.048,0.083
1660,University of Mississippi,University,MS,18737.0,Pub,Mod,0.853,0.386,25762.0,42034.0,0.78,0.38,31086.0,Coed,0.003,0.13,0.019,0.034,0.016
1661,University of Mississippi Medical Center,Jackson,MS,512.0,Pub,Not Reported,,,,,,,8000.0,Coed,,,,,
1662,University of Missouri - Columbia,Columbia,MO,22503.0,Pub,Mod,0.87,0.45899999999999996,26923.0,44794.0,0.61,0.28,27364.0,Coed,0.08,0.002,0.802,0.046,0.027999999999999997
1663,University of Missouri - Kansas City,Kansas City,MO,11708.0,Pub,Mod,0.75,0.222,,,0.62,0.27,25438.0,Coed,0.004,0.129,0.063,0.085,0.04
1664,University of Missouri - St. Louis,St. Louis,MO,13812.0,Pub,Mod,0.74,0.41,25591.0,43807.0,0.72,0.21,25110.0,Coed,0.004,0.175,0.055,0.035,0.033
1665,University of Mobile,Mobile,AL,1443.0,Priv,Mod,0.69,0.24600000000000002,39480.0,39480.0,0.67,0.86,30029.0,Coed,0.011000000000000001,0.195,0.013999999999999999,0.019,0.033
1666,University of Montana,Missoula,MT,9323.0,Pub,Mod,0.6920000000000001,0.248,21614.0,40478.0,0.67,0.68,28157.0,Coed,0.033,0.011000000000000001,0.013999999999999999,0.047,0.022000000000000002
1667,University of Montana Western,Dillon,MT,1505.0,Pub,Min,0.77,0.128,13807.0,25197.0,0.14,0.2,,Coed,0.036000000000000004,0.012,0.012,0.035,0.001
1668,University of Montevallo,Montevallo,AL,2285.0,Pub,Mod,0.76,,,,0.6,0.39,29391.0,Coed,0.004,0.171,0.013000000000000001,0.055999999999999994,0.027999999999999997
1669,University of Mount Union,Alliance,OH,2116.0,Priv,Mod,0.7659999999999999,0.536,44935.0,44935.0,0.8,0.24,32680.0,Coed,0.005,0.085,0.008,0.040999999999999995,0.019
1670,University of Nebraska - Kearney,Kearney,NE,4843.0,Pub,Mod,0.7929999999999999,0.282,23157.0,30357.0,0.7,0.23,19200.0,Coed,0.001,0.025,0.009000000000000001,0.11800000000000001,0.051
1671,University of Nebraska - Lincoln,Lincoln,NE,20830.0,Pub,Mod,0.8320000000000001,0.406,25624.0,42064.0,0.78,0.2,22676.0,Coed,0.003,0.028999999999999998,0.033,0.07200000000000001,0.08900000000000001
1672,University of Nebraska - Omaha,Omaha,NE,12335.0,Pub,Min,0.75,0.142,17036.0,29726.0,0.65,0.12,26728.0,Coed,0.005,0.067,0.028999999999999998,0.09,0.034
1673,University of Nebraska Medical Center,Omaha,NE,1013.0,Pub,Not Reported,,,,,,,29188.0,Coed,0.006,0.01,0.025,0.035,0.01
1674,"University of Nevada, Las Vegas",Las Vegas,NV,25282.0,Pub,Mod,0.76,0.129,26665.0,42433.0,0.68,0.72,21333.0,Coed,0.003,0.079,0.17300000000000001,0.312,0.034
1675,"University of Nevada, Reno",Reno,NV,17930.0,Pub,Mod,0.81,0.483,24492.0,39543.0,0.62,0.72,22600.0,Coed,0.006999999999999999,0.032,0.08800000000000001,0.212,0.013000000000000001
1676,University of New England,Biddeford,ME,4423.0,Priv,Mod,0.775,0.54,57310.0,57310.0,,0.84,40683.0,Coed,0.005,0.024,0.054000000000000006,0.001,0.003
1677,University of New Hampshire,Durham,NH,12782.0,Pub,Mod,0.85,0.6890000000000001,31113.0,47643.0,0.79,0.2,40293.0,Coed,0.002,0.011000000000000001,0.027999999999999997,0.036000000000000004,0.039
1678,University of New Hampshire at Manchester,Manchester,NH,762.0,Pub,Mod,0.81,,,,0.76,0.12,25346.0,Coed,0.001,0.011000000000000001,0.046,0.051,0.004
1679,University of New Haven,West Haven,CT,5092.0,Priv,Mod,0.762,0.539,59480.0,59480.0,0.6,0.23,48673.0,Coed,0.004,0.124,0.035,0.128,0.043
1680,University of New Mexico,Albuquerque,NM,17859.0,Pub,Mod,0.736,0.215,24467.0,39884.0,,0.01,21635.0,Coed,0.057,0.025,0.043,0.5,0.024
1681,University of New Orleans,New Orleans,LA,6472.0,Pub,Min,0.62,0.141,25224.0,30060.0,0.67,0.6,20723.0,Coed,0.003,0.154,0.091,0.131,0.045
1682,University of North Alabama,Florence,AL,6221.0,Pub,Min,0.758,0.168,22930.0,32530.0,0.5,0.68,28283.0,Coed,0.009000000000000001,0.156,0.006999999999999999,0.032,0.027000000000000003
1683,University of North Carolina School of the Arts,Winston-Salem,NC,890.0,Pub,Not Reported,0.88,,22279.0,38822.0,0.62,0.49,28551.0,Coed,0.013000000000000001,0.09,0.025,0.079,0.027999999999999997
1684,University of North Carolina at Asheville,Asheville,NC,3743.0,Pub,Mod,0.731,0.457,20641.0,37989.0,0.78,0.17,22545.0,Coed,0.006,0.046,0.021,0.063,0.013999999999999999
1685,University of North Carolina at Chapel Hill,Chapel Hill,NC,19117.0,Pub,Very,0.972,0.8240000000000001,24234.0,51413.0,1.0,0.06,22466.0,Coed,0.005,0.081,0.115,0.085,0.035
1686,University of North Carolina at Charlotte,Charlotte,NC,24387.0,Pub,Mod,0.8190000000000001,0.32,23046.0,36480.0,0.55,0.29,28050.0,Coed,0.003,0.168,0.076,0.10400000000000001,0.027000000000000003
1687,University of North Carolina at Greensboro,Greensboro,NC,16641.0,Pub,Mod,0.76,0.019,19893.0,35052.0,0.76,0.62,27088.0,Coed,0.004,0.3,0.054000000000000006,0.105,0.021
1688,University of North Carolina at Pembroke,Pembroke,NC,6069.0,Pub,Mod,0.737,0.207,,,0.64,0.18,26048.0,Coed,0.156,0.337,0.017,0.066,0.009000000000000001
1689,University of North Carolina at Wilmington,Wilmington,NC,14502.0,Pub,Mod,0.866,0.54,25350.0,39415.0,0.44,0.23,26315.0,Coed,0.005,0.046,0.02,0.07,0.015
1690,University of North Dakota,Grand Forks,ND,10518.0,Pub,Min,0.8,0.278,23681.0,27787.0,0.61,0.24,,Coed,0.013000000000000001,0.024,0.019,0.040999999999999995,0.048
1691,University of North Florida,Jacksonville,FL,14494.0,Pub,Mod,0.81,0.302,21580.0,35298.0,0.9,0.47,19290.0,Coed,0.002,0.092,0.053,0.131,0.019
1692,University of North Georgia,Dahlonega,GA,18173.0,Pub,Mod,0.81,0.27899999999999997,23136.0,36948.0,0.68,0.62,12345.0,Coed,0.002,0.043,0.032,0.12300000000000001,0.017
1693,University of North Texas,Denton,TX,31405.0,Pub,Mod,0.7809999999999999,0.282,,,0.61,0.49,25808.0,Coed,0.003,0.141,0.066,0.26,0.035
1694,University of Northern Colorado,Greeley,CO,9876.0,Pub,Mod,0.715,0.28,26442.0,38130.0,0.77,0.74,24149.0,Coed,0.004,0.044000000000000004,0.024,0.226,0.011000000000000001
1695,University of Northern Iowa,Cedar Falls,IA,9561.0,Pub,Mod,0.836,0.4,21294.0,31836.0,0.66,0.65,24474.0,Coed,0.004,0.028999999999999998,0.015,0.04,0.027999999999999997
1696,University of Northwestern St. Paul,St. Paul,MN,3443.0,Priv,Mod,0.79,0.574,44430.0,44430.0,0.72,0.26,45485.0,Coed,0.003,0.036000000000000004,0.038,0.06,0.008
1697,University of Notre Dame,Notre Dame,IN,8617.0,Priv,Most,0.98,0.937,74193.0,74193.0,1.0,0.17,27686.0,Coed,0.002,0.04,0.051,0.115,0.068
1698,University of Oklahoma,Norman,OK,22032.0,Pub,Mod,0.9209999999999999,0.396,27041.0,42422.0,0.79,0.46,30641.0,Coed,0.040999999999999995,0.049,0.067,0.1,0.042
1699,University of Oregon,Eugene,OR,19101.0,Pub,Mod,0.85,0.529,30276.0,54171.0,0.54,0.27,25729.0,Coed,0.006,0.025,0.07200000000000001,0.142,0.099
1700,University of Pennsylvania,Philadelphia,PA,10183.0,Priv,Most,0.983,0.852,78186.0,78186.0,1.0,,22103.0,Coed,0.001,0.085,0.247,0.12,0.13
1701,University of Phoenix,Tempe,AZ,3718.0,Proft,Non,,,,,,,,Coed,,,,,
1702,University of Phoenix Bay Area Campus,San Jose,CA,1676.0,Proft,Non,,,,,,,,Coed,,,,,
1703,University of Phoenix Central Valley Campus,Fresno,CA,1928.0,Proft,Non,,,,,,,,Coed,,,,,
1704,University of Phoenix Dallas Campus,Dallas,TX,1075.0,Proft,Non,,,,,,,,Coed,,,,,
1705,University of Phoenix Hawaii Campus,Honolulu,HI,743.0,Proft,Non,,,,,,,,Coed,,,,,
